Genome	Antigen_class	Antigen	Num_data	ID
hg19	Histone	H2Bub	24	SRX037080,SRX115871,SRX115873,SRX148875,SRX148876,SRX1683611,SRX1683612,SRX1683613,SRX1683614,SRX1683615,SRX1683616,SRX1683617,SRX1683618,SRX1683619,SRX1683620,SRX4937351,SRX4937352,SRX4937353,SRX4937354,SRX4937355,SRX4937356,SRX4937357,SRX4937358,SRX501949
hg19	Histone	H3.1	3	SRX4727488,SRX828374,SRX828375
hg19	Histone	H3	178	SRX020934,SRX020935,SRX022556,SRX091998,SRX1053918,SRX1053923,SRX1053928,SRX1053933,SRX1053938,SRX1053947,SRX1053950,SRX1053955,SRX1053962,SRX1053967,SRX1053972,SRX1053976,SRX1053980,SRX1053985,SRX1053990,SRX1053995,SRX1054000,SRX1054005,SRX109442,SRX109445,SRX109448,SRX109451,SRX1116369,SRX1116371,SRX1116373,SRX1116375,SRX1135998,SRX1136011,SRX130252,SRX130256,SRX148899,SRX148900,SRX1595748,SRX1595749,SRX1595750,SRX1596298,SRX1596306,SRX205104,SRX205105,SRX2402095,SRX2402101,SRX2402107,SRX2631630,SRX2737638,SRX2737639,SRX275792,SRX275793,SRX275798,SRX275799,SRX2771326,SRX2771327,SRX2771328,SRX2771329,SRX2771330,SRX2771331,SRX2771332,SRX2771333,SRX2771334,SRX2771335,SRX2771336,SRX2771337,SRX286205,SRX2922518,SRX2922519,SRX306938,SRX3178550,SRX3182100,SRX3182101,SRX329008,SRX3324891,SRX3324892,SRX3324893,SRX3324894,SRX3324895,SRX3324896,SRX3324897,SRX3324898,SRX3324947,SRX3324948,SRX3358469,SRX3358471,SRX3358473,SRX3358475,SRX3583261,SRX3583262,SRX3590869,SRX3590870,SRX3590871,SRX3590872,SRX3590873,SRX3590874,SRX361881,SRX361887,SRX3664725,SRX3664726,SRX3665670,SRX3665691,SRX3679909,SRX3679912,SRX3758819,SRX387607,SRX387610,SRX387614,SRX4014821,SRX4014822,SRX4014831,SRX4014832,SRX4014851,SRX4014852,SRX4014857,SRX4014858,SRX4014863,SRX4014864,SRX4014871,SRX4014872,SRX4014892,SRX4014893,SRX4014905,SRX4014906,SRX4014917,SRX4014918,SRX4014935,SRX4014936,SRX4014949,SRX4014950,SRX4014957,SRX4014958,SRX4230300,SRX4385522,SRX4385523,SRX4409638,SRX4409639,SRX4409641,SRX4493008,SRX4493009,SRX4555290,SRX4555291,SRX4555294,SRX4555295,SRX4824693,SRX4824700,SRX5126854,SRX5126855,SRX5126862,SRX5126863,SRX5126870,SRX5126871,SRX5126878,SRX5126879,SRX518248,SRX518255,SRX5668254,SRX5668257,SRX5668260,SRX5668263,SRX5668266,SRX5668269,SRX5668274,SRX5668275,SRX620734,SRX620735,SRX641876,SRX641911,SRX641947,SRX641983,SRX647708,SRX647709,SRX6680406,SRX6680412,SRX683488,SRX683489,SRX683490,SRX683491,SRX7046376
hg19	Histone	H3.3	31	SRX006760,SRX1304823,SRX1304824,SRX2009511,SRX2009512,SRX2009522,SRX2009534,SRX2009535,SRX2009538,SRX2268304,SRX2268305,SRX2514364,SRX2514374,SRX3675845,SRX3675848,SRX3675851,SRX3675854,SRX3675857,SRX3675860,SRX3675863,SRX4727489,SRX502804,SRX502806,SRX6075144,SRX6075147,SRX6075150,SRX6075153,SRX6075156,SRX6075159,SRX828376,SRX828377
hg19	Histone	H3.3B	5	SRX1156466,SRX1156468,SRX1156470,SRX179246,SRX528309
hg19	Histone	H3.3 K27M mutant	20	SRX2009495,SRX2009496,SRX2009516,SRX2009517,SRX2009532,SRX2009536,SRX2009539,SRX2009544,SRX2009545,SRX2556704,SRX2556705,SRX2556706,SRX2556707,SRX2556708,SRX6075145,SRX6075148,SRX6075151,SRX6075154,SRX6075157,SRX6075160
hg19	Histone	H3ac	78	SRX100267,SRX117977,SRX117978,SRX117979,SRX117980,SRX1583422,SRX1583423,SRX176061,SRX176062,SRX176063,SRX176064,SRX2541217,SRX2541218,SRX2541220,SRX2541224,SRX2541231,SRX3402855,SRX3402857,SRX3402859,SRX367314,SRX367338,SRX3768717,SRX469904,SRX469905,SRX469906,SRX469907,SRX469908,SRX469909,SRX5124033,SRX5124034,SRX5944536,SRX5944538,SRX5944541,SRX5944543,SRX5944546,SRX5944547,SRX5944549,SRX5944552,SRX5944555,SRX5944557,SRX5944559,SRX5944563,SRX5944565,SRX5944568,SRX5944570,SRX5944572,SRX5944576,SRX5944578,SRX5944581,SRX5944582,SRX5944586,SRX5944587,SRX5944591,SRX5944592,SRX595681,SRX730769,SRX730772,SRX730776,SRX730779,SRX730781,SRX730787,SRX730791,SRX730793,SRX730796,SRX730802,SRX730807,SRX730813,SRX730815,SRX730819,SRX730823,SRX730831,SRX730835,SRX730839,SRX730847,SRX730851,SRX736055,SRX736056,SRX882960
hg19	Histone	H3K122ac	15	SRX1013883,SRX1013891,SRX1013898,SRX1560893,SRX283648,SRX3080263,SRX3080264,SRX3080267,SRX3080268,SRX3080271,SRX3080272,SRX3324939,SRX3324940,SRX3324941,SRX3324942
hg19	Histone	H3K14ac	24	SRX038745,SRX038746,SRX1094483,SRX1094484,SRX1782980,SRX1782981,SRX179250,SRX179251,SRX1819604,SRX205072,SRX205073,SRX2781290,SRX2781299,SRX2781308,SRX2781319,SRX2946123,SRX3583259,SRX3583260,SRX395610,SRX395611,SRX641877,SRX641912,SRX641948,SRX641984
hg19	Histone	H3K14me3	2	SRX4625888,SRX4625890
hg19	Histone	H3K18ac	67	SRX099400,SRX099401,SRX100268,SRX100269,SRX1057271,SRX1057272,SRX1057273,SRX1057274,SRX1091112,SRX1091113,SRX1140812,SRX1140816,SRX1304829,SRX212683,SRX212685,SRX2375357,SRX2629470,SRX2629471,SRX2629472,SRX2629473,SRX2629474,SRX2629475,SRX2781291,SRX2781300,SRX2781309,SRX2781320,SRX3288989,SRX3288990,SRX3288991,SRX3288992,SRX3288993,SRX3324927,SRX3324928,SRX3324929,SRX3324930,SRX3395879,SRX3413113,SRX3596430,SRX3596433,SRX3596436,SRX3596439,SRX4367415,SRX4367416,SRX4367425,SRX4367426,SRX4367435,SRX4367436,SRX4714475,SRX4714476,SRX5195505,SRX5195506,SRX5195507,SRX5195508,SRX5195532,SRX5195533,SRX5718145,SRX5718146,SRX5718149,SRX5718150,SRX5718155,SRX5718156,SRX5718157,SRX5718158,SRX641878,SRX641913,SRX641949,SRX641985
hg19	Histone	H3K18cr	6	SRX2629482,SRX2629483,SRX2629484,SRX2629485,SRX2629486,SRX2629487
hg19	Histone	H3K23ac	25	SRX1998167,SRX1998170,SRX1998173,SRX1998176,SRX1998179,SRX1998182,SRX1998185,SRX1998188,SRX1998191,SRX1998194,SRX1998197,SRX1998200,SRX1998203,SRX2781288,SRX2781297,SRX2781306,SRX2781317,SRX3324931,SRX3324932,SRX3324933,SRX3324934,SRX641879,SRX641914,SRX641950,SRX641986
